Filename: 2019-01-18 Rotation Phospho-flow Exp BAD Unstim_01_0_CD45_viSNE_UMAP_FlowSOM.fcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event #,Time,Event_length,75As,89Y_CD45,103Rh_Rh,138Ba_barium,139La,140Ce,141Pr,142Ce_CD19,143Nd,144Nd_p-PLCy2,145Nd_CD4 (v),146Nd_CD8a (v),147Sm_p-STAT5,148Sm_CD14,149Sm,150Sm,151Eu,152Sm,153Eu_p-STAT1,154Gd,155Gd,156Gd,157Gd,158Gd_p-STAT3,159Tb,160Dy,161Dy,162Dy,163Dy,164Dy,165Ho,166Er,167Er,168Er,169Tm,170Yb_CD3,171Yb,172Yb,173Yb,174Yb_HLA-DR (v),175Lu_p-STAT6,176Lu,190BCKG,191Ir_Ir,193Ir_Ir,194Pt,195Pt,209Bi_CD16 (v),Center,Offset,Width,Residual,tSNE1,tSNE2,UMAP1,UMAP2,cluster
445,129377.5391,19,0,323.1400452,0,74.91897583,0,0,1.265775084,2.237624884,0,0,0,18.17365646,2.900020599,1.222421765,0,0,0,0,0.685492635,0.668120205,0,0,0,0.853278279,0,0,0,0.957659006,0,0,0,0,0,0,0,4.093089581,0,0,0,3.476591587,3.318922281,1.522181749,2.760307789,1527.610962,3088.550293,37.23175049,11.41102791,44.72650146,702.632019,98.52200317,55.9090004,91.71800232,6.989559174,89.54444885,5.681631088,-6.833133221,4
446,129404.9453,21,0,495.4655762,0,43.38902664,0,0.709359288,0,0,0,2.41916728,55.70909882,0.59083271,0.980456948,1.450693488,0,0,0,0,3.014230013,0,0.108493112,0,0,0,0,0,0.995567262,0,0,0,0,0,0,5.778664112,0,159.3299408,1.011245251,0,0,1.142106771,0.749204636,0,0.201410711,1549.074341,2681.110352,11.90351009,6.665787697,0,722.2039795,88.52300262,54.93399811,89.33300018,70.65011597,12.28152466,-4.279849052,4.295259953,7
447,129422.5391,23,0,339.5866699,0,57.60619354,1.088852406,0,0,4.343389988,0,4.444122791,61.57556534,2.771192074,0,0.435327768,0,0,0,0,0.761181116,0,0,0,0,2.24892807,0.413545519,0,5.152606487,0,0,0,0,1.265733838,0,0.89669013,0,138.6647644,0,0.640268147,0.697771847,1.085858345,0.464559227,0.020898685,2.750980377,1351.242554,2528.817627,37.36242294,8.850294113,0,858.5540161,99.74500275,67.61199951,81.09400177,58.16011429,-35.24814224,-5.679073334,2.951976538,7
448,129460.0781,19,0,482.6274109,0,65.51174164,0,0,0,0,1.217622042,0,64.71279144,0,0.39831236,0,0,1.086990237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067795515,0,1.150584459,5.510195732,0.51527667,152.1156769,0.503911316,0.763102174,0,0.766195297,3.684188128,0.752388656,2.541725636,1387.010498,2458.723145,29.6919136,10.41705227,2.034366369,700.9780273,95.57099915,55.59500122,129.2689972,100.5206223,-9.567605019,-4.647576332,4.828288555,7
449,129467.2656,23,0,370.2757874,0,43.46909332,0,0,0,2.303256989,0,0,64.30409241,1.139988899,1.167779326,0,0,0,0,0,2.49452877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.1485901,0,0,0,2.458275318,2.01119113,0,1.77012825,1445.944946,2523.14502,20.48769379,7.378204346,1.8137182,808.4840088,101.9530029,69.86699677,94.87000275,80.46868134,-12.21101475,-5.331379414,4.540464878,7
450,129558.8281,19,0.852371752,540.6416626,0,64.12088776,0.912800431,0.778131604,0,0,0,0.551204264,113.3633575,2.433639526,0,2.661732197,0,0,0,0.839687824,1.705680132,0,0,0,0,2.899022818,0,0,0.480071247,0,0,0,0,1.777701378,2.338780165,2.025396585,1.03008604,438.8930969,2.425781965,6.498383999,0,2.294458389,0,0,0.237078354,1523.943115,2748.952881,38.48194504,12.53298664,0.386782914,649.0650024,94.0019989,54.10900116,110.3499985,34.69086075,-69.81065369,-8.178663254,5.084095001,7
451,129615.4531,21,0,876.3200684,0,108.0575562,0,0,0,0,1.058982849,4.635663986,118.4558334,303.1620483,6.494133949,0.646313012,0.921301723,0,0,0,11.29745865,0,0,0,0,4.214080811,0,0,1.730653763,2.195602179,2.067990065,0.93176204,0,0,6.259503365,5.385816097,0,467.1992493,4.88684845,0,0.006333332,0.037465688,0.714168072,0,0,3026.117188,5533.510254,62.19697952,5.557741165,0.333379388,751.4920044,91.44200134,56.50400162,76.17199707,-49.59430313,-13.31574821,-3.259725094,-9.647559166,9
452,129622.7891,20,0,472.6350403,0.519022822,65.56933594,0,0,0.875534296,0.705383182,0.361307144,7.063300133,3.028362036,0,1.71823585,444.9143066,0.955751181,0.874607086,0,0,2.172607183,0,0,0.032729167,0,7.58155632,0,0.040206738,0,0,0,26.38794899,0.773639321,0,0,0,0,0,0,0,0,133.1482391,0,0.203799501,3.901303768,3412.537598,5873.862793,49.25748444,8.841342926,0,731.7869873,88.74900055,52.79399872,99.32299805,-62.77774048,23.13728142,6.426308155,4.28882122,2
453,129635.4531,21,0,431.7577209,0,69.46903992,0.298472703,0,0.084134713,0,0,0.572828412,45.79911423,1.31421566,2.670353174,6.780922413,0,1.012711883,0,0,10.1572113,0,0,0,0,0.066629656,0,0,3.752157927,0,0,0,0,0,0,0,0,0,1.016404748,1.473047495,0,826.2437744,15.74250031,1.139500856,2.751594543,2969.078125,5221.472656,53.48276901,9.381907463,0,717.348999,89.46399689,55.43099976,83.01300049,-47.21213913,76.58200836,3.976633072,2.86298871,6
454,129648.3828,20,0,551.3115845,1.258524895,55.66267395,0,0,0,1.031641006,0,3.067006111,101.1314621,4.982677937,6.563010216,0,0.999515235,1.047181129,0,2.069927931,0.145971939,0,0,0,0,0,0,0,2.910456181,0,0,0.41180709,0,0.171064138,0.198060423,0,0,296.702179,6.697695732,0,0,0.32009846,6.965022087,0,1.084073901,1527.165161,2599.111328,36.45399094,17.68276596,0,657.2949829,81.68599701,49.84700012,141.6620026,-24.737854,-44.03559875,-8.973046303,4.253537655,7
455,129820.6797,20,0,567.9155273,0,46.80014801,0,0,0,0,0,0,0.924558282,82.08824158,1.949386001,0,0,0,0,0,5.853552818,0,0,0,0,0,0,0,0,0,0,0,0,2.039227009,0,0,0,131.3917236,0.000914634,0,0,4.345941544,0,0,1.469128728,1771.13501,3062.099121,28.7612114,8.550114632,0.278219223,750.6409912,92.26399994,54.9659996,97.77600098,-79.74915314,-13.39059353,-0.830669701,-12.16541958,9
456,129953.7266,16,0,262.2838745,0,82.10138702,0,0,0,0,0.120290078,0.171024695,1.246887565,442.8826294,5.373281479,0.916514695,1.29830122,0,0,0,2.504930258,0,0,0,0,0.566821277,0,0,0.43788293,12.55713272,0,0,0,2.186234713,0,0.917355478,0,179.912674,0,0,0,0,0,0.188135803,0.425336987,1747.50708,3245.076172,14.35885048,1.412121892,0,602.1539917,93.53800201,45.36000061,101.7279968,-46.03842545,-75.1865387,-2.465429783,-13.20344639,9
457,130160.6094,21,0,483.1358337,0,76.39559174,0,0,0,163.8896179,0.313500941,3.555144548,0.375678003,0,0,0,0,0,0,0,3.976236105,0,0,0,1.246394038,3.389738083,0,0,0,0,0,0,0,0,0,0,0,0.056849327,0.871030211,0,0.820727289,336.791748,8.926990509,2.385699749,6.009327412,1526.458984,2749.074219,39.20059204,13.50585079,0,775.4920044,92.5059967,57.39599991,85.61499786,-102.3218155,41.31612396,10.32822418,9.874896049,1
458,130202.4453,19,0,424.228363,0.85817194,45.61985779,0.762040734,0,0,0,0.120664567,1.044246078,62.92913055,0.213178083,0.291510016,0,0,0,0,0.269394249,0,0,0,0,0,0.73280102,0,0,1.08393085,0,0,0,0,0,1.585768938,0.139569998,0,129.1053162,0,0,2.075456619,3.810696602,0,0.737370849,1.366700053,1845.779297,3393.155762,46.84635544,11.32303619,0,724.4190063,88.06800079,49.09199905,71.44400024,63.44855499,-6.733728886,-4.287019253,3.609905481,7
459,130276.0703,17,0,280.190033,0,41.00087357,0,0,0,0,0,0.610824883,0.604043245,0,1.615845442,1.086663604,0,0,0,0.870825529,1.489020467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993693233,0,0,0,0,0.948989391,0,0,0,0,3.0082829,1574.951172,2807.73877,40.05685806,3.277008295,93.9185257,703.4370117,116.8769989,58.43199921,83.5530014,33.77331161,107.9574966,9.284266472,-5.356255054,4
460,130438.2422,16,0,227.2841492,0,65.03059387,0,0,0,0,0,2.824414968,62.67891693,1.837892056,4.288741112,0.930113494,0,0,0,0,4.876124859,0.088378012,1.074349284,1.315061808,0,1.36133337,0,0,0,0,0,0,0,0,0,0.780181587,0,95.90352631,0.408524483,0,0,1.386140466,0.526378512,0,1.889238119,1835.382446,3045.431152,20.5692234,8.279366493,3.66062212,596.4279785,101.8740005,49.10200119,91.14499664,84.39538574,-2.219017506,-4.424969196,2.65256834,7
461,130508.3203,18,0,496.8973694,1.701582551,68.90688324,1.649346471,0,0,0,0,0,55.7495079,1.900515676,3.340368271,1.408281565,0,0,0,0,3.34271884,0,0,1.060456634,0,1.475129128,0,0,0,0,0,0,0,0,0.387697339,0.1208326,0.787018239,62.4618454,0,0,0,10.62072086,0,0,3.11044693,2305.598145,4116.672363,38.3036232,8.846176147,0,668.4639893,105.3320007,56.16199875,70.13700104,46.7540741,-9.284493446,-2.165995836,1.847716093,7
462,130516.8359,16,0,614.5103149,0,46.22079849,0,0,0,0,0,0,0,0,0,4.185072422,0,0,0,0,0,0,0,0,0,0.573894083,0,0,0,0,0,0,0,0,0,0,0,2.139119625,0,0,0,0.664790511,0,0,4.218869209,2124.786377,3758.614258,30.66124344,7.126894951,22.05806923,571.4219971,94.56800079,45.86899948,98.5490036,58.07337189,58.0088768,6.405889511,-3.853976488,4
463,130526.1875,30,0,312.6981201,0,53.25358582,0.23576732,1.334857821,0,0,0,9.003334999,0,1.740470171,2.56200552,4.499963284,0,1.156223416,0,0,0.890137851,0.142727241,0,1.823021054,0,0,0,1.667064905,0,0,0,0,0,0,0,0,0,7.845945835,0,0,0,0.256323487,4.645794392,0,1.673067927,1583.251343,2842.142822,25.60544205,16.03997612,67.0098877,1144.328003,109.3560028,96.1289978,94.56999969,37.89282608,88.31100464,7.710900307,-5.019889832,4
464,130542.2656,17,0,53.13996506,0,105.9135818,0,0,0,1.857458115,0.681210637,0,12.7129364,3.21036315,0,130.8262482,0,1.744940281,0,0,3.382895947,0,0,0.36235556,0.210006222,0,0,0,0,0,0,2.30828166,0,0,0.699761569,0,0,0,0,0,0,0.433676153,0,0,0,2520.613037,4327.236328,30.71182251,7.752212524,0,641.0289917,88.57499695,44.34400177,66.41400146,8.105869293,8.084130287,9.276259422,2.048891068,2
465,130601.0156,25,1.992176771,429.1423645,1.008676767,78.67741394,2.285428524,0,0,0,0,0,91.70367432,4.806135178,1.660295606,3.313853979,0,0,0.421932012,0,0,0,0,0,0,2.283168793,1.135196924,0.276148707,2.589819908,0,0,0,0,1.657644629,0,0.503682077,0,155.2285309,1.883134484,0,0,0,3.307741642,0,3.782481909,1461.763794,2737.010742,39.76184845,18.56943512,0,925.5679932,105.625,78.05400085,93.54100037,-33.81372833,-28.92855072,-7.143920898,2.752208471,7
466,130627.5,20,0,507.6009216,0,56.30302811,0,0,0,0.074176192,0,3.532026529,67.32984161,2.113109589,2.946716309,0,0,0,0,0,4.055976391,0,0,0,0,0.424675524,1.782535791,0,1.925378203,0,0,0,0,1.272692204,4.293923855,5.979663849,0,329.4937439,1.689988613,1.45632267,2.668385983,0,0.009613373,0,4.131499767,1569.105225,2805.161621,41.01158905,11.72505569,0,653.2280273,76.40200043,45.2120018,121.9899979,77.35228729,-58.14003372,-7.84235096,6.10527277,7
467,130661.4688,18,0,615.0205078,0,27.15877914,0,0,0,0,0,0.115919963,0,1.551100492,0,0,0,0,0,0,0.884061456,0.368101448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52579987,0,0,0,0.89535588,0,0,1.147394657,1767.672119,3333.199707,34.32299042,13.57239342,60.53649139,677.6630249,100.6740036,55.2840004,120.6989975,38.84672546,85.64557648,8.164118767,-4.887275219,4
468,130732.8359,17,0,657.9854736,0,55.32782364,0,0,0,0,1.829981327,0.652710557,103.3822479,6.167714596,0.8326388,3.836556196,0,0,0,1.112186074,2.599752903,0,0,0,0,0,0,0,1.629767537,0,0,0,0,0,1.359990597,0.17077671,0.472471684,157.8133698,1.46026063,0,0.240072697,0.483619332,1.150157213,0,1.819894552,1515.645386,2744.211182,21.98437691,5.72431469,0,594.2059937,95.56900024,49.03300095,95.29499817,-20.24762917,-39.89659119,-7.450010777,2.801972628,7
469,130741.0391,16,0,919.9436035,2.894279242,55.39178467,0.320194304,0,0,1.794179559,0,0.868590236,145.6630249,2.669348478,2.247335196,0,0,0,0,0.927806616,0,0,0,0,0,0.165023327,0,0,3.453418016,0,0,2.340804815,0,2.875007153,0.906419277,4.659688473,1.291418433,470.126709,3.136388302,0,0.774359226,0.394937634,0.07907977,0,0.702460289,1973.292603,3307.97998,39.14005661,4.781137466,0,549.6519775,87.79799652,42.57099915,103.1380005,-12.10125542,-93.49020386,-8.513836861,5.706416607,7
470,130782.1484,20,0,451.3273315,0,68.30791473,4.960711956,0.619348824,0,0.343133926,1.74788177,0,128.2536621,8.744009018,4.099667072,1.131914377,0,0,0,0,3.18277359,1.628872991,0,0,0,4.816226006,0.775512993,0,0,0,0,0.446706623,0,0,0,2.358188868,1.071680784,474.7738647,2.864370346,1.135846138,0,1.151393056,0,0.688541591,0.353464872,1480.657227,2933.010254,26.68490219,9.402456284,0.204719648,732.9110107,87.82900238,51.47000122,72.83499908,-4.620669842,-33.5970192,-9.784796715,3.606568336,7
471,130847.6797,17,0,192.628418,0,58.51512909,5.248829842,0.642702103,0,0,0,0,0,16.57659149,0.31338042,3.046314716,0,0,0,0,1.235649347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632359624,0,0,0,3.003992558,1.854225874,0,4.191384315,2046.733032,3830.458008,60.39601135,3.189473629,34.95174026,663.507019,88.73300171,44.20800018,55.88299942,14.47500324,82.64374542,5.706832409,-6.593083382,4
472,130882.7578,17,0,402.6009827,0,84.03073883,0,0.268289268,0,0,0,1.144186258,0,2.118918419,0,0.109630249,0,0,0,0,1.145971417,0,0,0,0,0,0,0,0,0.963416994,0,0,1.030828476,1.537474513,0,0,0,174.4410095,0,0,0,0.023803296,0.578624725,0,5.134082794,1890.108276,3515.687012,38.98468781,7.546848774,3.739575863,602.3950195,95.81400299,48.86100006,86.74099731,15.31950092,54.65444565,-0.562794805,-6.037083626,8
473,130998.75,19,0,569.0887451,1.524968266,78.51494598,2.648179293,0,0,1.477408171,0,0.585845053,7.99405241,0,4.033960342,328.7732544,1.994462609,0,0,0,2.624962091,0,0,0,0,0,0,0,0,0,0,9.447132111,0,0,0,0,0,14.13951302,0,0,0,91.31941223,2.539836645,0,0,2808.191406,5030.318848,33.64502716,7.976071835,0,682.0300293,93.8690033,53.28300095,93.1780014,-44.69524384,33.79120636,6.899317265,4.631437778,2
474,131043.6094,16,0,25.87857437,0,51.64579773,0,0.770951927,0,0,0,0,30.77107239,1.17133677,0,0,0,2.1017344,0,0,0,0,0,0,0,0,0,0,0.753410995,0,0,0,0,0,0,0,0,33.23874664,0,0,0,0,2.346396923,0.135417372,0.54957813,1771.501099,3260.589355,34.76958466,8.647497177,0.98968935,591.3939819,98.1989975,46.31700134,44.70199966,27.70126152,12.18225956,-2.333308697,-0.325319827,7
475,131066.5859,23,0,364.4727478,0,30.44899178,0,0,0,0.140105501,0,0,67.25147247,0.486854225,0,0,0,0.068187982,0,0,1.127923846,0,0,0,0,0.618627429,0,0.227128044,0.740274549,0,0,0,0,2.863952875,0,3.447152615,0.432120323,162.9110107,1.054090619,1.737547636,1.735315561,1.713891983,0.111894839,0.905843675,3.127167225,1748.823242,3169.679932,50.35065079,3.549443007,0.311338186,838.8880005,101.2949982,69.02899933,89.67500305,77.98984528,-16.51465034,-4.807395935,4.815207958,7
476,131199.6406,18,0,127.5911026,0.182778433,68.74172211,0,0,0,3.388796806,0,3.453026295,3.388621569,0.377237111,0.03412278,258.4542236,0,0,0.78762126,0,9.081380844,0,0,0,0,0,0,0,0,0,0,10.78473949,0,0,0,0,0,0,0,0,0.282643795,50.87124252,0,1.932432175,0.836711884,2253.588135,4260.484863,40.06565857,2.3818295,0,669.0380249,100.1119995,53.58100128,78.06600189,-44.34487152,10.65276146,7.319653511,3.428570986,2
477,131293.0313,20,0,310.9565125,0,61.45003128,0,0,0,0,0.92661798,0.213107824,28.48138809,1.928775191,3.133626461,0.626530468,0,0,0,0,0,0,0,0,0,1.231914401,0,0.217907071,0.120561987,0,0,0,0,0,0,2.541039467,0,65.93449402,3.688924313,0,0,0.623045206,2.10910368,0,3.630886316,1764.881104,3216.84082,36.5361824,11.23780727,0,669.3859863,98.87999725,59.16400146,84.90899658,32.56702805,13.63045406,-2.649470568,1.012500763,7
478,131309.25,26,0,513.197876,0,56.40055466,0,0,0,0.67215687,0,0,90.74638367,0,0,2.339289427,0,0,0,0,0,0,0,0,0,0.641700089,0,0,2.293309927,0,0,0,0,0.523531497,3.018443584,4.217288494,0,242.9402008,2.060408831,0.146797344,0,0.492250413,2.046754837,0.588983536,1.692539334,1697.852783,3090.069092,47.66246796,4.286581039,0,942.5789795,87.76399994,67.61699677,120.0370026,46.77936935,-93.88508606,-6.252986431,5.37193203,7
479,131361.6875,22,0,548.7925415,3.024105549,64.06191254,0,0.847958863,0,3.256082058,0,0.206129134,54.15830612,3.600986481,0,0,0,0,0,0,1.300524473,0,0,0.667098761,1.649087667,0.644226551,0,0,0,0.137765348,0,0,0,0,3.421357155,10.11211109,0,246.5036621,1.977137089,0.084506989,0,1.003780007,1.994846463,0,2.498712778,1481.259766,2786.65918,32.24791718,6.314696789,0.135213017,773.4680176,83.29699707,54.5,119.0820007,56.60724258,-40.61372757,-6.976232529,3.983620405,7
480,131382.7188,23,0,259.99823,1.189681649,34.50915146,0,0,0,0,0,8.822616577,0.189636365,0,0.829932451,146.6826782,0.86700505,0.068346843,0,0,31.05592537,0,0,0,0,8.834968567,0,0,0,0,0,0.70398438,0,0,0,0,0,3.421812296,0,0,0.948839128,15.37205791,0,0,1.311534643,2393.083008,4207.344727,60.77812195,13.36184502,0,819.9180298,97.43099976,66.16500092,81.17700195,-8.714156151,2.403117895,7.909997463,2.370458126,2
481,131389.1719,20,0,624.0256958,0,59.25106049,0,0.025606347,0,0,0.967203975,0,75.30226135,3.003273249,0.732102573,3.440600872,0,0,0,0,1.309305549,0,0,0,0,3.953413725,0,0,0.760643899,0,0,0,0,0,0.677352488,0.83519572,0,101.5200577,0,0,1.818691254,0,2.53408289,0,2.195366621,1830.460327,3405.79248,27.38752365,4.9618783,1.961136699,713.3150024,100.8710022,60.20199966,89.15499878,46.10840225,-41.73695755,-5.396278858,2.339246988,7
482,131416.7031,23,0,424.1774292,1.591762066,45.18384171,0,0,0,0,0.134080067,4.66711235,0,0,0,0,0,0,0,1.542557716,0,0,0,0,0,0.613286972,0,0,0,0,4.352759838,0,0,0,0,0,0,0,0,0,0,4.946016788,3.561324596,0,0,1841.738892,3518.748535,28.29572105,7.535932064,42.36904144,848.7999878,112.9919968,77.22000122,102.4000015,45.47452927,67.39035034,7.334533691,-3.906426191,4
483,131423.5625,19,0,579.8812256,2.187682867,63.71605682,0,0,0,0.659354091,0.179867759,5.760223866,106.9685287,0.687963665,1.173105001,2.355452538,0,0,0,0,2.017396927,0,0,0,0,0,0,0,6.398554325,0,0,0,0,1.271687984,0.543772042,0.778142929,0,246.4952545,0.848973274,0,0,0.949111164,0.615403116,0,4.90798378,1804.982788,3243.749756,46.84425354,7.308483124,0.812618613,608.9730225,90.71800232,52.17200089,107.5039978,37.18503571,-94.4389801,-6.938812733,5.456027985,7
484,131432.5781,19,0,540.6227417,1.360316992,85.49635315,0,0,0,0,0.055636797,2.690844536,6.484832764,1.49077034,6.243433475,236.8913879,0,5.791104317,0,0,5.605969429,0,0,0,0,1.640507698,0,0,1.983958244,1.214432359,0,9.391735077,0,0,0,0.054841202,0,0,0,0,0,27.02214241,5.518648148,0.285665125,5.249379635,2569.823975,4463.290527,30.66893196,8.448459625,0,727.9699707,90.93000031,50.93099976,75.8239975,-22.43320465,21.80635262,8.157216072,3.480468273,2
485,131577.1406,25,0,377.5874939,0,41.82997131,0.727864802,0,0,0,0,0.272967637,2.184123755,257.6949463,3.428948164,1.99339354,0,0.202263221,0,0,0.547143996,0,0,0,0,0,0,0,0,7.992135525,0,0,0,0.855015099,0,0,0.397480667,9.818429947,0,0,0,1.182484865,0,0.151044011,1.035711527,1748.753296,3191.590332,45.91001129,11.69628239,0,908.8800049,100.3300018,74.5759964,104.8479996,-57.53149796,-43.45582962,0.729301274,-10.08841419,9
486,131577.9688,19,0,429.7427979,0,45.40851974,0,0,0,1.222381115,1.760826707,0.547420561,8.722455025,0,3.079350471,182.619751,0,2.43057251,0,1.172692299,6.168568611,0,0.441010863,0,0,0,0,0,0.070610173,0.207192808,0.364341974,1.722423315,0.692211568,0,0,0,0.994225919,0,0,0,0,37.23484039,7.253816128,0,0,2348.102783,4064.631592,30.63875389,5.771295071,0,725.0089722,94.07099915,52.33599854,52.52000046,-19.94198227,28.12382126,7.903238297,3.776087999,2
487,131608.25,27,0,586.8530273,0.890810847,47.59514618,0.860955775,0,1.155288696,0.189570263,0,4.06358242,68.16614532,0.992433012,1.099216819,0.824587882,0,0.132601678,0,0.441387981,0.334759742,0,0,0,0,0,0,0,1.169337392,0,0,0,0,0,1.144014597,1.413288951,0,137.1462555,0,2.023692846,0,5.304274559,0,0,2.908762932,1699.19519,2819.628174,42.4817009,9.929263115,0,1049.68103,110.0650024,87.72100067,110.3580017,58.97362137,-8.543498039,-4.809679031,3.34164238,7
488,131691.2344,16,0.095800139,473.3181763,0.336734444,73.40423584,0,0,0,0.967389524,0,0.971480012,153.1915588,2.1436553,1.542948842,0.040083341,0.169941992,0,0,0,1.765800834,0,0,0,0,6.622549534,0,0,0.956534743,0,0.633256435,0,0,0,0,3.765719414,0.584575295,226.6204071,4.37000227,0,0.642382085,0,0.842800319,0,0.356187195,1928.088013,3582.652832,13.39483166,6.713577271,0,634.3369751,91.34100342,43.48600006,77.22200012,-19.03539658,-108.6790543,-7.367605209,5.315970421,7
489,131735.9375,27,0,673.8103027,0,35.54705048,2.020266056,1.095209718,0,4.209208012,1.173766732,1.44339323,66.39664459,10.36738014,1.855572224,6.889528275,0,0.792395651,3.151101351,0,6.253464222,0,0,0,0,0.375380009,3.245354652,0,0.682103753,0,0,0,0,0,0.059932802,1.569132209,0,234.5469513,3.930174351,0,0,0,5.246054649,0,1.842454553,1966.850098,3687.3396,26.44695473,7.407004356,0,973.677002,95.15000153,76.44499969,117.5960007,-11.39481735,-6.136472225,-8.060494423,2.870648384,7
490,131763.9063,19,0,344.7197876,0.820413411,85.60858154,2.043770313,0,0,4.049843788,0.745976269,0.776116967,10.89031219,0.881979585,0,226.8522491,0,0.207559273,0,0.772513509,3.163722992,0.669200778,0,0,0,1.673484206,0,0,0,0,0,11.16277695,0,0.743418872,0,0,0,1.464158773,0,0,0,49.37041855,0,0,3.288481236,2951.945313,5284.387207,71.67566681,7.953900337,2.047877312,669.5800171,86.75700378,48.30500031,69.2480011,-33.21755219,49.40655899,7.522750854,4.340684414,2
491,131777.0469,19,0,354.6283875,3.398352861,79.13567352,0,0,0,0,0,1.712225199,72.17286682,2.358058929,0.743656039,1.447748542,0,0,0,0,4.430882931,0,0,0,0,0,0,0.357447356,2.374577045,0,0,0,0,2.792859793,0,0.503092885,0,145.7881927,0,0.66058749,0.215183452,0.208071351,0.96095407,0,3.921152115,1986.603394,3863.280273,27.27322769,9.126646042,0,702.6729736,96.24900055,54.3409996,83.31600189,75.40066528,-63.45759201,-5.609314919,3.316273212,7
492,131821.4375,16,0,457.6848145,0.312355131,53.43714523,0,0,0,0,0,1.006501079,87.74422455,11.90969467,0,0.82123971,0,0,0,0,4.989643574,0,0,0,0,0,0,0,5.117795467,0,0,0,0,0.007226251,0,1.132046938,0,66.98290253,0,0,0,1.281805038,1.926913381,0,2.075078249,1862.339478,3521.82959,32.1708374,3.453493595,0.254977286,574.1350098,96.31400299,46.69100189,97.15699768,-0.536846399,-18.61553383,-5.91083765,0.379009873,7
493,131835.7031,24,0.849976778,479.5639038,0,60.34218216,0,0,0,0,0,3.351237774,58.00325394,1.838820577,5.354219437,0.511173368,0.609589636,0,0,0,1.554201484,0,0,0,0,0,0.392110974,0,0,0,0,0,0,0.237288654,0,0,0,129.5649872,0,0,0,0,1.924088359,1.007836103,1.323200107,1546.713013,2946.025635,52.00430298,7.497314453,0,894.2319946,106.8619995,75.77300262,90.55999756,89.71343994,-20.7844429,-4.268857479,3.512625694,7
494,131868.3125,20,0.295633703,665.0925903,0,91.1698761,0,1.059333682,0,268.3930664,0.530242264,4.098978996,2.808198214,0,0.594085872,7.84048748,0,0,0,1.763693333,3.699797392,0,0,0,0,5.24732542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.9399719,3.261281252,0,2.834700108,1812.914063,3281.877197,28.33429527,8.780724525,0,634.7860107,73.72399902,44.61700058,152.4830017,-80.17457581,45.7692337,10.56938934,9.555792809,1
495,132035.4688,17,0,527.5234985,0,63.29378891,0.271224171,0,0,2.1121068,0.130919367,1.075550914,6.736836433,9.521434784,0,158.0979767,0,0.093001835,0,0,3.49162674,0,0,0,0,0.01909247,0,0,0,0,0,2.988181829,0,0,0,0,0,0,0,0,0,84.24979401,0.71905899,0,1.591474533,2756.126221,4633.825195,32.17221069,9.191836357,0,672.2399902,91.83000183,46.55699921,86.60700226,-31.70686913,34.49039078,7.199251652,4.415850163,2
